0.000000	4000.000000	-70000.000000	-6.089787	0.067140	1.011163	0.008108	20.225965	0.013335	1.000000	5.368079	0.008603	13.359764
0.000000	4000.000000	-70000.000000	-6.234573	0.072863	0.701340	0.010399	-13.601425	0.021647	0.000000	-27.170251	0.048500	23.697355
0.000000	4000.000000	-66500.000000	-6.128026	0.051577	0.695189	0.010039	20.039521	0.013373	1.000000	5.340760	0.011225	36.435084
0.000000	4000.000000	-66500.000000	-6.183848	0.070499	0.691306	0.009929	-13.780818	0.025034	0.000000	-27.170300	0.052390	46.772675
0.000000	4000.000000	-63000.000000	-6.159983	0.048321	0.568890	0.008388	19.834278	0.007613	1.000000	5.340060	0.005913	59.508404
0.000000	4000.000000	-63000.000000	-6.184585	0.061250	0.551804	0.008100	-13.981510	0.022137	0.000000	-27.180314	0.041918	69.846995
0.000000	4000.000000	-59500.000000	-6.158328	0.057560	0.434349	0.009933	19.624340	0.010068	1.000000	5.338371	0.006157	82.586724
0.000000	4000.000000	-59500.000000	-6.156881	0.043985	0.418460	0.008329	-14.195526	0.023187	0.000000	-27.173162	0.043456	92.928315
0.000000	4000.000000	-56000.000000	-6.152525	0.047109	0.284052	0.010296	19.409507	0.009686	1.000000	5.336021	0.005952	105.669044
0.000000	4000.000000	-56000.000000	-6.168998	0.062763	0.261344	0.008513	-14.403812	0.024838	0.000000	-27.172714	0.038751	116.008636
0.000000	4000.000000	-52500.000000	-6.136791	0.078809	0.146556	0.007393	19.200630	0.009423	1.000000	5.339821	0.014748	128.747364
0.000000	4000.000000	-52500.000000	-6.184060	0.064290	0.137419	0.012394	-14.623464	0.029516	0.000000	-27.156378	0.050164	139.087955
0.000000	4000.000000	-49000.000000	-6.155470	0.054287	0.026122	0.010904	18.972487	0.007315	1.000000	5.335485	0.008910	151.825684
0.000000	4000.000000	-49000.000000	-6.177485	0.039637	-0.002660	0.005695	-14.838144	0.024983	0.000000	-27.171830	0.050185	162.166276
0.000000	4000.000000	-45500.000000	-6.165142	0.043731	-0.142321	0.009884	18.742463	0.010465	1.000000	5.330284	0.007374	174.909004
0.000000	4000.000000	-45500.000000	-6.197659	0.043674	-0.160652	0.009098	-15.065178	0.025983	0.000000	-27.175824	0.049393	185.250596
0.000000	4000.000000	-42000.000000	-6.162997	0.051650	-0.286089	0.009102	18.507728	0.007937	1.000000	5.336647	0.013142	197.990324
0.000000	4000.000000	-42000.000000	-6.232219	0.065585	-0.309931	0.011749	-15.292316	0.023134	0.000000	-27.172610	0.049546	208.331916
0.000000	4000.000000	-38500.000000	-6.191480	0.048520	-0.383990	0.011261	18.261245	0.011664	1.000000	5.338882	0.013419	221.075645
0.000000	4000.000000	-38500.000000	-6.227160	0.056016	-0.437795	0.011966	-15.526710	0.024006	0.000000	-27.174120	0.055985	231.423237
0.000000	4000.000000	-35000.000000	-6.212164	0.045170	-0.544975	0.008141	18.011058	0.008024	1.000000	5.335341	0.007382	244.168966
0.000000	4000.000000	-35000.000000	-6.266001	0.033713	-0.563653	0.006947	-15.768642	0.023841	0.000000	-27.164891	0.042889	254.513557
0.000000	4000.000000	-35000.000000	-6.192815	0.053846	-0.569307	0.007673	17.973375	0.025784	1.000000	5.234480	0.046138	264.858149
0.000000	4000.000000	-35000.000000	-6.276484	0.038142	-0.559130	0.008757	-15.769522	0.024815	0.000000	-27.176594	0.053134	275.201741
0.000000	4000.000000	-38500.000000	-6.173616	0.065667	-0.410991	0.012626	18.239757	0.008342	1.000000	5.336101	0.011970	287.945469
0.000000	4000.000000	-38500.000000	-6.268359	0.054125	-0.413658	0.013547	-15.549272	0.027960	0.000000	-27.172342	0.052761	298.294062
0.000000	4000.000000	-42000.000000	-6.195899	0.058456	-0.261476	0.008339	18.487368	0.010826	1.000000	5.329038	0.012979	311.039791
0.000000	4000.000000	-42000.000000	-6.232428	0.042732	-0.288231	0.010683	-15.317402	0.024744	0.000000	-27.176773	0.047796	321.380382
0.000000	4000.000000	-45500.000000	-6.175114	0.048904	-0.135705	0.009056	18.721390	0.010281	1.000000	5.338008	0.004567	334.126111
0.000000	4000.000000	-45500.000000	-6.232185	0.049674	-0.153142	0.009014	-15.089944	0.026122	0.000000	-27.174756	0.044628	344.469703
0.000000	4000.000000	-49000.000000	-6.171463	0.056830	0.014652	0.009273	18.950468	0.009093	1.000000	5.335947	0.011174	357.215432
0.000000	4000.000000	-49000.000000	-6.197346	0.043797	-0.020100	0.010899	-14.860386	0.022726	0.000000	-27.172839	0.054941	367.561023
0.000000	4000.000000	-52500.000000	-6.176495	0.056912	0.108390	0.014848	19.174292	0.010065	1.000000	5.337358	0.010205	380.306752
0.000000	4000.000000	-52500.000000	-6.199237	0.062510	0.091982	0.007578	-14.641861	0.027902	0.000000	-27.169233	0.047772	390.648344
0.000000	4000.000000	-56000.000000	-6.144392	0.053102	0.260499	0.009800	19.397870	0.010442	1.000000	5.337427	0.022192	403.394073
0.000000	4000.000000	-56000.000000	-6.211445	0.045448	0.262777	0.011383	-14.421757	0.025854	0.000000	-27.152851	0.048537	413.737664
0.000000	4000.000000	-59500.000000	-6.121121	0.051206	0.415803	0.006880	19.608252	0.008960	1.000000	5.332718	0.013015	426.482393
0.000000	4000.000000	-59500.000000	-6.195938	0.058641	0.414027	0.009935	-14.205933	0.026323	0.000000	-27.186349	0.051371	436.827985
0.000000	4000.000000	-63000.000000	-6.137108	0.058209	0.571219	0.007921	19.822028	0.007635	1.000000	5.338177	0.004750	449.572714
0.000000	4000.000000	-63000.000000	-6.202109	0.043886	0.537190	0.009494	-13.995592	0.026256	0.000000	-27.178288	0.045718	459.911305
0.000000	4000.000000	-66500.000000	-6.104682	0.052748	0.718123	0.010373	20.022029	0.013793	1.000000	5.329137	0.016413	472.658034
0.000000	4000.000000	-66500.000000	-6.222362	0.067782	0.675472	0.011625	-13.792977	0.024162	0.000000	-27.181804	0.051766	483.002626
0.000000	4000.000000	-70000.000000	-6.105023	0.076438	1.019779	0.016818	20.204328	0.008935	1.000000	5.327846	0.010744	495.747355
0.000000	4000.000000	-70000.000000	-6.243867	0.057256	0.737622	0.009478	-13.610677	0.025744	0.000000	-27.174354	0.046230	506.092947
0.000000	4000.000000	-70000.000000	-6.101076	0.065432	1.050146	0.013215	20.159138	0.023369	1.000000	5.251398	0.042044	516.436539
0.000000	4000.000000	-70000.000000	-6.251610	0.069493	0.749482	0.017996	-13.609850	0.023915	0.000000	-27.187690	0.051355	526.782130
0.000000	4000.000000	-66500.000000	-6.138725	0.045063	0.715300	0.011967	20.033892	0.009505	1.000000	5.335013	0.009242	539.526859
0.000000	4000.000000	-66500.000000	-6.210572	0.054959	0.697547	0.010853	-13.783919	0.024859	0.000000	-27.167737	0.050114	549.872451
0.000000	4000.000000	-63000.000000	-6.137994	0.055146	0.568142	0.012179	19.829368	0.009773	1.000000	5.331208	0.012581	562.618180
0.000000	4000.000000	-63000.000000	-6.211740	0.044348	0.547510	0.007158	-13.985735	0.027115	0.000000	-27.182996	0.051100	572.959772
0.000000	4000.000000	-59500.000000	-6.155591	0.038268	0.423494	0.009315	19.619997	0.007997	1.000000	5.333742	0.019820	585.705501
0.000000	4000.000000	-59500.000000	-6.196699	0.045044	0.411200	0.009148	-14.193485	0.024408	0.000000	-27.187909	0.042085	596.052092
0.000000	4000.000000	-56000.000000	-6.138502	0.069249	0.282929	0.010526	19.413137	0.009497	1.000000	5.331129	0.011011	608.798821
0.000000	4000.000000	-56000.000000	-6.200166	0.056759	0.271062	0.012211	-14.408214	0.024588	0.000000	-27.169486	0.054025	619.144413
0.000000	4000.000000	-52500.000000	-6.162037	0.056434	0.140364	0.012809	19.193269	0.009746	1.000000	5.331481	0.020693	631.889142
0.000000	4000.000000	-52500.000000	-6.205614	0.064412	0.117434	0.011083	-14.621534	0.020785	0.000000	-27.171398	0.049275	642.234734
