17000.000000	0.000000	713006.000000	2.763917	0.000073	5.331011	0.000892	9.949474	0.000141
17000.000000	320.000000	713006.000000	3.930036	0.000918	5.317168	0.000919	9.550029	0.000111
17000.000000	640.000000	713006.000000	5.096684	0.000002	5.293965	0.000421	8.974731	0.000077
17000.000000	960.000000	713006.000000	6.200230	0.000159	5.262841	0.000153	8.234762	0.000122
17000.000000	1280.000000	713006.000000	7.196232	0.000007	5.223283	0.000083	7.354966	0.000126
17000.000000	1600.000000	713006.000000	8.064727	0.000014	5.176597	0.000108	6.354361	0.000230
17000.000000	1920.000000	713006.000000	8.793566	0.000045	5.121840	0.000443	5.250833	0.000058
17000.000000	2240.000000	713006.000000	9.371684	0.000212	5.063990	0.000761	4.064282	0.000453
17000.000000	2560.000000	713006.000000	9.788360	0.000045	5.001737	0.000498	2.823761	0.000307
17000.000000	2880.000000	713006.000000	10.041259	0.000050	4.935439	0.000683	1.548884	0.000190
17000.000000	3200.000000	713006.000000	10.128986	0.000074	4.867957	0.000029	0.270442	0.000033
17000.000000	3520.000000	713006.000000	10.055671	0.000074	4.800790	0.000288	-1.000680	0.000062
17000.000000	3840.000000	713006.000000	9.825267	0.000125	4.732141	0.000334	-2.245694	0.000063
17000.000000	4160.000000	713006.000000	9.439638	0.000058	4.663128	0.000253	-3.451557	0.000054
17000.000000	4480.000000	713006.000000	8.905724	0.000004	4.598079	0.000394	-4.598040	0.000456
17000.000000	4800.000000	713006.000000	8.236924	0.000041	4.534854	0.000208	-5.659526	0.000041
17000.000000	5120.000000	713006.000000	7.443670	0.000047	4.474282	0.000356	-6.624182	0.000084
17000.000000	5440.000000	713006.000000	6.542399	0.000057	4.420264	0.000024	-7.477462	0.000200
17000.000000	5760.000000	713006.000000	5.536524	0.000076	4.370291	0.000211	-8.215765	0.000083
17000.000000	6080.000000	713006.000000	4.462619	0.000106	4.325556	0.000195	-8.815624	0.000155
17000.000000	6400.000000	713006.000000	3.333527	0.000007	4.289946	0.000167	-9.276706	0.000052
17000.000000	6720.000000	713006.000000	2.175606	0.000263	4.259523	0.000014	-9.594930	0.000045
17000.000000	7040.000000	713006.000000	0.980140	0.000130	4.235498	0.000092	-9.774908	0.000033
17000.000000	7360.000000	713006.000000	-0.217223	0.000003	4.218265	0.000312	-9.812755	0.000000
17000.000000	7680.000000	713006.000000	-1.411505	0.000018	4.207379	0.000354	-9.710166	0.000005
17000.000000	8000.000000	713006.000000	-2.576460	0.000010	4.204006	0.000080	-9.471127	0.000076
17000.000000	8320.000000	713006.000000	-3.677621	0.000023	2.103821	2.975252	-9.109292	0.000105
17000.000000	8640.000000	713006.000000	-4.705959	0.000027	4.217370	0.000085	-8.637760	0.000127
17000.000000	8960.000000	713006.000000	-5.585746	0.000160	4.230923	0.000019	-8.115357	0.000140
17000.000000	9280.000000	713006.000000	-6.483792	0.000171	4.251917	0.000343	-7.443798	0.000446
17000.000000	9600.000000	713006.000000	-7.335518	0.000004	4.280033	0.000113	-6.639708	0.000396
17000.000000	9920.000000	713006.000000	-8.104160	0.000143	4.315323	0.001081	-5.718509	0.000408
17000.000000	10240.000000	713006.000000	-8.756868	0.000066	4.357784	0.000296	-4.710061	0.000261
17000.000000	10560.000000	713006.000000	-9.285752	0.000092	4.405522	0.000358	-3.621633	0.000509
17000.000000	10880.000000	713006.000000	-9.681279	0.000092	4.459663	0.000062	-2.464084	0.000317
17000.000000	11200.000000	713006.000000	-9.932810	0.000096	4.518396	0.000071	-1.254513	0.000327
17000.000000	11520.000000	713006.000000	-10.032146	0.000055	4.581518	0.000131	-0.011729	0.000147
17000.000000	11840.000000	713006.000000	-9.975759	0.000018	4.647392	0.000130	1.234648	0.000034
17000.000000	12160.000000	713006.000000	-9.762643	0.000014	4.714872	0.000207	2.475059	0.000677
17000.000000	12480.000000	713006.000000	-9.392276	0.000251	4.784895	0.000003	3.692776	0.000448
17000.000000	12800.000000	713006.000000	-8.870887	0.000103	4.853877	0.000153	4.858258	0.001224
17000.000000	13120.000000	713006.000000	-8.175028	0.000002	4.924479	0.000157	5.997706	0.000940
17000.000000	13440.000000	713006.000000	-7.354995	0.000181	4.989689	0.000079	7.017373	0.001393
17000.000000	13760.000000	713006.000000	-6.446660	0.000257	5.050375	0.000595	7.894941	0.000505
17000.000000	14080.000000	713006.000000	-5.410563	0.000152	5.105848	0.000076	8.671446	0.000332
17000.000000	14400.000000	713006.000000	-4.255213	0.000192	5.156670	0.000271	9.325170	0.000398
17000.000000	14720.000000	713006.000000	-3.044726	0.000443	5.198704	0.000062	9.816204	0.000545
17000.000000	15040.000000	713006.000000	-1.759080	0.000681	5.233361	0.000113	10.151103	0.000457
17000.000000	15360.000000	713006.000000	-0.411479	0.000796	5.257607	0.002657	10.314836	0.000633
17000.000000	15680.000000	713006.000000	0.798980	0.000688	5.270179	0.000946	10.301691	0.007099
17000.000000	16000.000000	713006.000000	2.408752	0.000496	5.277879	0.000702	10.062003	0.001892
