-300.000000	0.000000	679006.000000	2.490446	0.000162	3.719606	0.000585	9.877694	0.000109
-300.000000	0.000000	701672.000000	2.511767	0.000039	3.675223	0.000268	10.030430	0.000007
-300.000000	0.000000	724339.000000	2.583932	0.000133	3.564265	0.000321	10.188406	0.000007
-300.000000	0.000000	747006.000000	2.642878	0.000008	4.001954	0.000070	10.097658	0.000066
8275.000000	0.000000	679006.000000	2.560895	0.000081	5.039092	0.000242	9.591737	0.000120
8275.000000	0.000000	701672.000000	2.621218	0.000064	4.981874	0.000137	9.759157	0.000033
8275.000000	0.000000	724339.000000	2.699597	0.000001	4.885051	0.000345	9.937959	0.000077
8275.000000	0.000000	747006.000000	2.835259	0.000125	6.583807	0.001876	8.997970	0.001714
16850.000000	0.000000	679006.000000	2.495602	0.000217	5.049231	0.001687	9.907186	0.002544
16850.000000	0.000000	701672.000000	2.551776	0.000148	5.235893	0.000313	9.964354	0.000079
16850.000000	0.000000	724339.000000	2.633757	0.000006	5.138220	0.000305	10.152862	0.000015
16850.000000	0.000000	747006.000000	2.717346	0.000185	6.463371	0.000932	9.500156	0.005188
25425.000000	0.000000	679006.000000	2.526721	0.000125	4.096778	0.002711	10.641343	0.001911
25425.000000	0.000000	701672.000000	2.589457	0.000145	4.237139	0.000138	10.732798	0.000163
25425.000000	0.000000	724339.000000	2.679118	0.000013	4.129490	0.000294	10.913659	0.000022
25425.000000	0.000000	747006.000000	2.762287	0.000341	6.284416	0.000500	9.945578	0.000272
34000.000000	0.000000	679006.000000	2.495183	0.000144	3.018782	0.002374	11.318943	0.001177
34000.000000	0.000000	701672.000000	2.569812	0.000053	2.977003	0.000263	11.476126	0.000043
34000.000000	0.000000	724339.000000	2.664752	0.000151	3.000108	0.000009	11.615350	0.000026
34000.000000	0.000000	747006.000000	2.641895	0.000179	6.145986	0.000024	10.420803	0.000075
-300.000000	4000.000000	679006.000000	9.392224	0.000022	5.370167	0.000205	-1.601293	0.000007
-300.000000	4000.000000	701672.000000	9.570109	0.000057	5.263033	0.000390	-1.717755	0.000370
-300.000000	4000.000000	724339.000000	9.747817	0.000005	5.173858	0.000184	-1.794308	0.000262
-300.000000	4000.000000	747006.000000	9.894821	0.000016	4.964441	0.000100	-2.155726	0.000052
8275.000000	4000.000000	679006.000000	9.418244	0.000077	4.942481	0.000586	-2.561880	0.000018
8275.000000	4000.000000	701672.000000	9.592556	0.000056	4.823452	0.000726	-2.639747	0.000049
8275.000000	4000.000000	724339.000000	9.764528	0.000012	4.711771	0.000358	-2.714888	0.000320
8275.000000	4000.000000	747006.000000	9.820688	0.000450	4.151879	0.000676	-3.632426	0.002042
16850.000000	4000.000000	679006.000000	9.412663	0.000119	4.940686	0.000283	-2.575730	0.000331
16850.000000	4000.000000	701672.000000	9.580294	0.000094	4.765978	0.000580	-2.743245	0.000162
16850.000000	4000.000000	724339.000000	9.748250	0.000018	4.643631	0.000202	-2.826578	0.000244
16850.000000	4000.000000	747006.000000	9.740590	0.000557	4.166224	0.000423	-3.760396	0.000063
25425.000000	4000.000000	679006.000000	9.454095	0.000149	5.075772	0.000103	-2.200577	0.002804
25425.000000	4000.000000	701672.000000	9.616595	0.000048	4.913567	0.000892	-2.375466	0.000498
25425.000000	4000.000000	724339.000000	9.779465	0.000118	4.787597	0.000672	-2.483734	0.000086
25425.000000	4000.000000	747006.000000	9.803106	0.000120	4.229452	0.000059	-3.445003	0.000029
34000.000000	4000.000000	679006.000000	9.509192	0.000215	5.182130	0.000523	-1.816900	0.001396
34000.000000	4000.000000	701672.000000	9.672708	0.000096	5.055847	0.000211	-1.946059	0.000643
34000.000000	4000.000000	724339.000000	9.830563	0.000110	4.933764	0.000319	-2.074384	0.000226
34000.000000	4000.000000	747006.000000	9.829405	0.000225	4.192995	0.000388	-3.329412	0.000008
-300.000000	8000.000000	679006.000000	-2.197346	0.000100	5.663488	0.000288	-9.213664	0.000364
-300.000000	8000.000000	701672.000000	-2.246045	0.000006	5.545535	0.000124	-9.410441	0.000022
-300.000000	8000.000000	724339.000000	-2.313296	0.000016	5.454696	0.000116	-9.597354	0.000049
-300.000000	8000.000000	747006.000000	-2.367557	0.000020	5.184974	0.000141	-9.876409	0.000238
8275.000000	8000.000000	679006.000000	-2.260742	0.000016	4.536365	0.000242	-9.512820	0.000139
8275.000000	8000.000000	701672.000000	-2.307012	0.000185	4.397070	0.000129	-9.688437	0.000045
8275.000000	8000.000000	724339.000000	-2.373307	0.000060	4.290592	0.000025	-9.855535	0.000076
8275.000000	8000.000000	747006.000000	-2.558335	0.000027	2.561378	0.000311	-10.500826	0.000144
16850.000000	8000.000000	679006.000000	-2.238898	0.000053	4.446780	0.000275	-9.271609	0.000688
16850.000000	8000.000000	701672.000000	-2.280990	0.000186	4.270641	0.000446	-9.456540	0.000013
16850.000000	8000.000000	724339.000000	-2.343269	0.000002	4.167896	0.000133	-9.615526	0.000060
16850.000000	8000.000000	747006.000000	-2.674481	0.000515	2.629169	0.000196	-10.158898	0.000246
25425.000000	8000.000000	679006.000000	-2.273300	0.000010	5.114518	0.002245	-8.654833	0.002004
25425.000000	8000.000000	701672.000000	-2.310621	0.000103	4.937811	0.000333	-8.857802	0.000030
25425.000000	8000.000000	724339.000000	-2.369960	0.000019	4.847757	0.000312	-9.021278	0.000162
25425.000000	8000.000000	747006.000000	-2.466262	0.000418	3.054935	0.000285	-9.797814	0.000391
34000.000000	8000.000000	679006.000000	-2.262742	0.000061	5.645579	0.000764	-8.079107	0.001195
34000.000000	8000.000000	701672.000000	-2.303077	0.000240	5.586968	0.000251	-8.232034	0.000500
34000.000000	8000.000000	724339.000000	-2.361137	0.000049	5.528985	0.000233	-8.390372	0.000124
34000.000000	8000.000000	747006.000000	-2.368020	0.000149	3.251663	0.000027	-9.492170	0.000040
-300.000000	12000.000000	679006.000000	-9.696397	0.000031	4.364988	0.000019	2.582402	0.000333
-300.000000	12000.000000	701672.000000	-9.867429	0.000035	4.271939	0.000082	2.602983	0.000144
-300.000000	12000.000000	724339.000000	-10.037926	0.000049	4.158525	0.000270	2.659744	0.000413
-300.000000	12000.000000	747006.000000	-10.152211	0.000002	4.222180	0.000168	2.533676	0.000073
8275.000000	12000.000000	679006.000000	-9.634912	0.000043	4.787250	0.000204	1.961899	0.000146
8275.000000	12000.000000	701672.000000	-9.808762	0.000005	4.700768	0.000155	1.988568	0.000058
8275.000000	12000.000000	724339.000000	-9.985037	0.000023	4.607275	0.000099	2.043759	0.000395
8275.000000	12000.000000	747006.000000	-10.107135	0.000143	4.797227	0.000288	1.464083	0.000401
16850.000000	12000.000000	679006.000000	-9.622506	0.000019	4.769351	0.000010	1.962173	0.001401
16850.000000	12000.000000	701672.000000	-9.791797	0.000070	4.732419	0.000197	1.882379	0.000340
16850.000000	12000.000000	724339.000000	-9.973206	0.000010	4.645863	0.000101	1.922070	0.000197
16850.000000	12000.000000	747006.000000	-10.105324	0.000241	4.771751	0.000593	1.520194	0.000982
25425.000000	12000.000000	679006.000000	-9.657030	0.000129	4.540873	0.000407	2.317425	0.001927
25425.000000	12000.000000	701672.000000	-9.829345	0.000037	4.493409	0.000273	2.260624	0.000121
25425.000000	12000.000000	724339.000000	-10.014087	0.000043	4.413351	0.000462	2.276667	0.000501
25425.000000	12000.000000	747006.000000	-10.152121	0.000053	4.675559	0.000444	1.404382	0.000729
34000.000000	12000.000000	679006.000000	-9.713849	0.000098	4.312630	0.000613	2.567636	0.001237
34000.000000	12000.000000	701672.000000	-9.892828	0.000016	4.247351	0.000075	2.547603	0.000709
34000.000000	12000.000000	724339.000000	-10.082839	0.000004	4.179294	0.000158	2.546464	0.000365
34000.000000	12000.000000	747006.000000	-10.139070	0.000030	4.657419	0.000705	1.312784	0.000186
